ordering,ppmRepPotus,ppmDemPotus,1M-ppmDemPotus,ppmRepOther,ppmDemOther,1M-ppmDemOther,BonusToTrump,BonusToBiden,totalBallots,locality
 272225, 367777, 610000, 390000, 327777, 615555, 384445, 700000, 472225,    900,CityofMelvindalePrecinct5
 273600, 526785, 459821, 540179, 487882, 466198, 533802, 694515, 468115,   1568,CityofGardenCityPrecinct7
 274470, 472340, 507234, 492766, 431489, 511489, 488511, 704255, 478725,   1175,CityofLincolnParkPrecinct22
 275445, 275449, 712574, 287426, 227544, 709580, 290420, 739525, 514970,    334,CityofDetroitPrecinct481
 275560, 596009, 385286, 614714, 558603, 392768, 607232, 687030, 462590,    802,TownshipofSumpterPrecinct2
 275580, 488330, 502692, 497308, 450628, 509874, 490126, 688510, 464090,   1114,CityofAllenParkPrecinct8
 279055, 484451, 495090, 504910, 441080, 495908, 504092, 716855, 495910,   1222,CityofDearbornHeightsPrecinct23
 279655, 565780, 412184, 587816, 534672, 425145, 574855, 655540, 435195,   1543,CityofGardenCityPrecinct6
 279680, 461330, 528776, 471224, 417266, 528776, 471224, 720320, 500000,   1112,CityofWestlandPrecinct19
 280110, 640535, 342893, 657107, 601019, 347355, 652645, 697580, 477690,   1569,CharterTownshipofHuronPrecinct5
 280770, 481538, 503846, 496154, 443846, 510000, 490000, 688460, 469230,   1300,CityofWayneWard5Precinct5
 282610, 479375, 510590, 489410, 443701, 518394, 481606, 678370, 460980,    897,CityofLincolnParkPrecinct24
 283985, 585879, 404636, 595364, 551106, 413066, 586934, 673865, 457850,    949,TownshipofSumpterPrecinct3
 288890, 518888, 470000, 530000, 477777, 471111, 528889, 705555, 494445,   1800,CityofTaylorPrecinct4
 293310, 503078, 469656, 530344, 474054, 481970, 518030, 645120, 438430,   1137,CityofTaylorPrecinct9
 296110, 498609, 487488, 512512, 462465, 492122, 507878, 680720, 476830,   1079,CityofWestlandPrecinct3
 297905, 446107, 543413, 456587, 410179, 547904, 452096, 679640, 477545,    668,CityofDearbornPrecinct28
 300510, 582342, 403225, 596775, 556876, 417657, 582343, 627330, 427840,   1178,CharterTownshipofBrownstownPrecinct11
 300995, 295522, 685572, 314428, 263681, 693532, 306468, 659205, 460200,   1005,CityofDearbornHeightsPrecinct2
 303815, 467126, 514846, 485154, 435312, 522269, 477731, 659070, 462885,   1886,CityofSouthgatePrecinct9
 305320, 552254, 425204, 574796, 525614, 437500, 562500, 633200, 438520,    976,CityofFlatRockPrecinct2
 305925, 490296, 492339, 507661, 456588, 497446, 502554, 668540, 474465,    979,CityofWoodhavenPrecinct5
 306015, 391852, 594568, 405432, 355965, 597478, 402522, 679435, 485450,   1031,CityofDearbornHeightsPrecinct16
 309400, 374841, 614993, 385007, 346886, 625158, 374842, 639775, 449175,    787,CityofWestlandPrecinct11
 310125, 608800, 379144, 620856, 576250, 384569, 615431, 662750, 472875,   1659,CharterTownshipofHuronPrecinct4
 311850, 437149, 542834, 457166, 401921, 545236, 454764, 676140, 487990,   1249,CityofDearbornPrecinct49
 312975, 404580, 582442, 417558, 369465, 584732, 415268, 675575, 488550,   1310,CityofLincolnParkPrecinct6
 315635, 537364, 451327, 548673, 504916, 455752, 544248, 662240, 477875,   2034,CityofWoodhavenPrecinct2
 315645, 553072, 429050, 570950, 519553, 432402, 567598, 667595, 483240,    895,CityofGardenCityPrecinct4
 315875, 358428, 621931, 378069, 321603, 621931, 378069, 684125, 500000,   1222,CityofWayneWard3Precinct3
 318380, 521367, 460470, 539530, 490384, 465811, 534189, 654915, 473295,    936,CityofTaylorPrecinct8
 321105, 527728, 457960, 542040, 492844, 458855, 541145, 674420, 495525,   1118,CityofWyandottePrecinct7
 322505, 520428, 458807, 541193, 490957, 464835, 535165, 647355, 469860,   1493,CityofGardenCityPrecinct2
 327445, 512736, 474116, 525884, 480690, 476581, 523419, 660230, 487675,   1217,CharterTownshipofVanBurenPrecinct10
 327585, 450304, 528059, 471941, 419878, 532116, 467884, 652130, 479715,   1479,CityofWayneWard2Precinct2
 329350, 413651, 573378, 426622, 378156, 572013, 427987, 677475, 506825,   1465,CityofLincolnParkPrecinct12
 331550, 433155, 550267, 449733, 401604, 552406, 447594, 657755, 489305,   1870,CityofLincolnParkPrecinct16
 331650, 382996, 600168, 399832, 356060, 606902, 393098, 634680, 466330,   1188,CharterTownshipofRedfordPrecinct10
 332170, 418981, 556712, 443288, 388888, 560185, 439815, 650465, 482635,    864,CityofWestlandPrecinct2
 332360, 323615, 667638, 332362, 293002, 670553, 329447, 653065, 485425,    686,CityofDearbornHeightsPrecinct9
 337575, 418788, 567164, 432836, 382791, 563652, 436348, 679985, 517560,   1139,CityofDearbornHeightsPrecinct21
 339650, 540087, 451166, 548834, 511661, 454810, 545190, 642130, 481780,   1372,CityofTaylorPrecinct5
 339885, 593886, 395924, 604076, 563318, 397379, 602621, 652840, 492725,   1374,CityofGibraltarPrecinct1
 341075, 330073, 655256, 344744, 295843, 652811, 347189, 671150, 512225,    818,CityofRomulusPrecinct6
 342275, 458201, 526025, 473975, 426656, 526025, 473975, 657725, 500000,   1268,CityofSouthgatePrecinct2
 346000, 513761, 476408, 523592, 487549, 480996, 519004, 631060, 477060,   1526,CityofWoodhavenPrecinct1
 346545, 484228, 504688, 495312, 455242, 506393, 493607, 644930, 491475,   1173,CityofDearbornHeightsPrecinct24
 347425, 326068, 647776, 352224, 306887, 659110, 340890, 595905, 443330,   1147,CharterTownshipofRedfordPrecinct5
 347795, 512176, 478691, 521309, 483257, 480213, 519787, 644595, 492390,   1314,CityofAllenParkPrecinct11
 348195, 332068, 651802, 348198, 303605, 653700, 346300, 642315, 490510,   1054,CityofRomulusPrecinct4
 349180, 598688, 384262, 615738, 575737, 391475, 608525, 614755, 463935,   1525,CityofGibraltarPrecinct2
 349340, 365348, 617702, 382298, 333333, 615819, 384181, 660075, 509415,    531,CityofRiverRougePrecinct3
 349475, 429973, 557591, 442409, 402486, 560209, 439791, 637435, 486910,   1528,CityofSouthgatePrecinct4
 350985, 511731, 478123, 521877, 483830, 480025, 519975, 639505, 490490,   1577,CityofAllenParkPrecinct5
 351820, 486875, 493649, 506351, 458086, 494496, 505504, 643945, 495765,   1181,CityofDearbornHeightsPrecinct26
 353760, 494428, 488161, 511839, 463091, 486072, 513928, 656685, 510445,   1436,CityofGardenCityPrecinct9
 355770, 511094, 474852, 525148, 484467, 477071, 522929, 633135, 488905,   1352,CityofSouthgatePrecinct8
 359010, 434038, 546827, 453173, 406847, 547834, 452166, 635955, 494965,    993,CityofWestlandPrecinct6
 359375, 268750, 721875, 278125, 221875, 703125, 296875, 734375, 593750,    320,CityofDetroitPrecinct477
 360080, 506567, 484294, 515706, 476870, 482581, 517419, 648485, 508565,   1751,CharterTownshipofBrownstownPrecinct6
 361660, 268774, 719367, 280633, 225296, 703557, 296443, 717390, 579050,    253,CityofDetroitPrecinct470
 361675, 486574, 499593, 500407, 451586, 492270, 507730, 674940, 536615,   1229,CityofTaylorPrecinct21
 364025, 511927, 473759, 526241, 488072, 477099, 522901, 619275, 483300,   2096,CityofGardenCityPrecinct8
 365180, 327080, 661195, 338805, 284876, 645955, 354045, 711020, 576200,    853,CityofEcorsePrecinct1
 365515, 462055, 521613, 478387, 431316, 517771, 482229, 653695, 519210,   1041,CityofWyandottePrecinct1
 365565, 446225, 542399, 457601, 412616, 535677, 464323, 668045, 533610,   1934,CityofLincolnParkPrecinct18
 365865, 488584, 485159, 514841, 462328, 485730, 514270, 631280, 497145,   1752,CityofTaylorPrecinct7
 368160, 298828, 691406, 308594, 268554, 687500, 312500, 651370, 519530,   1024,CityofMelvindalePrecinct1
 368225, 625671, 357735, 642265, 600780, 359199, 640801, 624455, 492680,   2049,CharterTownshipofHuronPrecinct2
 368285, 527376, 450413, 549587, 504648, 454028, 545972, 613640, 481925,   1936,CityofGardenCityPrecinct1
 368295, 393170, 593170, 406830, 361951, 588292, 411708, 656095, 524390,   1025,CityofRomulusPrecinct5
 370330, 476913, 506008, 493992, 455407, 510436, 489564, 607530, 477860,   1581,CityofWyandottePrecinct4
 370810, 430622, 555980, 444020, 396172, 547368, 452632, 672250, 543060,   1045,CityofDearbornHeightsPrecinct22
 371195, 477751, 501951, 498049, 462138, 512099, 487901, 578065, 449260,   1281,CityofAllenParkPrecinct7
 372175, 510701, 472651, 527349, 485731, 473246, 526754, 624850, 497025,   1682,CityofWyandottePrecinct5
 374290, 323428, 669714, 330286, 285714, 657142, 342858, 688570, 562860,    875,CityofDearbornHeightsPrecinct5
 376145, 415428, 571832, 428168, 387119, 568294, 431706, 641545, 517690,   1413,CityofTaylorPrecinct3
 376460, 371911, 609882, 390118, 334200, 596879, 403121, 688555, 565015,    769,CityofWestlandPrecinct10
 376775, 396208, 595260, 404740, 367772, 591469, 408531, 642180, 518955,   1055,CityofRomulusPrecinct1
 379935, 493138, 494854, 505146, 466552, 492281, 507719, 632930, 512865,   1166,CityofAllenParkPrecinct3
 381215, 453038, 529281, 470719, 430939, 530939, 469061, 610495, 491710,   1810,CityofTaylorPrecinct14
 388460, 541222, 451018, 548982, 512124, 444228, 555772, 645490, 533950,   1031,TownshipofSumpterPrecinct1
 388780, 478260, 505561, 494439, 458038, 507583, 492417, 601110, 489890,    989,CityofWestlandPrecinct36
 389380, 501769, 482300, 517700, 469911, 472566, 527434, 659290, 548670,   1130,CityofWestlandPrecinct14
 390110, 412698, 577533, 422467, 382173, 568986, 431014, 652625, 542735,    819,CityofDearbornHeightsPrecinct7
 390995, 500473, 485781, 514219, 474881, 481990, 518010, 627960, 518955,   2110,CityofRiverviewPrecinct1
 391870, 350346, 637543, 362457, 323529, 632352, 367648, 634085, 525955,   1156,CityofTaylorPrecinct15
 392305, 506923, 476153, 523847, 482307, 473076, 526924, 623080, 515385,   1300,CityofWestlandPrecinct17
 393135, 412823, 569178, 430822, 394825, 572553, 427447, 589990, 483125,    889,CityofDearbornPrecinct47
 394435, 475047, 516314, 483686, 452015, 514395, 485605, 615160, 509595,   1042,CityofWestlandPrecinct8
 394880, 383705, 593955, 406045, 353482, 584756, 415244, 651115, 545995,    761,CharterTownshipofCantonPrecinct15
 394980, 491803, 496926, 503074, 463627, 489754, 510246, 640880, 535860,   1952,CharterTownshipofBrownstownPrecinct10
 397375, 499429, 481755, 518245, 476054, 478905, 521095, 616875, 514250,   1754,CityofGardenCityPrecinct3
 397485, 398881, 585274, 414726, 378378, 585274, 414726, 602515, 500000,   1073,CityofDearbornHeightsPrecinct6
 397715, 460890, 521058, 478942, 440433, 521058, 478942, 602285, 500000,    831,CityofDearbornPrecinct48
 399325, 330201, 659060, 340940, 299328, 648322, 351678, 654365, 553690,    745,CityofDearbornHeightsPrecinct19
 399445, 333564, 656033, 343967, 315533, 658113, 341887, 590155, 489600,   1442,CharterTownshipofCantonPrecinct30
 400220, 265336, 726533, 273467, 234294, 715447, 284553, 655210, 555430,   1353,CityofDearbornHeightsPrecinct12
 400475, 340284, 648341, 351659, 319431, 647393, 352607, 604265, 504740,   1055,CityofDearbornPrecinct34
 402440, 391219, 585365, 414635, 363902, 577560, 422440, 636585, 539025,   1025,CityofLincolnParkPrecinct4
 403465, 500283, 484383, 515617, 480976, 484383, 515617, 596535, 500000,   1761,CityofSouthgatePrecinct3
 404705, 472681, 504447, 495553, 451080, 501905, 498095, 608005, 512710,    787,CityofWoodhavenPrecinct3
 404760, 347186, 641558, 358442, 323809, 637229, 362771, 616885, 521645,   1155,CityofDearbornHeightsPrecinct13
 407050, 494190, 491092, 508908, 474825, 490317, 509683, 596825, 503875,   1291,CityofLivoniaPrecinct36B
 408090, 568014, 418504, 581496, 549632, 418504, 581496, 591910, 500000,   1632,CharterTownshipofHuronPrecinct3
 410630, 406396, 576669, 423331, 385700, 573847, 426153, 603480, 514110,   1063,CityofWestlandPrecinct13
 412665, 366812, 612445, 387555, 348253, 611353, 388647, 592795, 505460,    916,CityofWestlandPrecinct23
 412975, 482067, 503164, 496836, 459915, 498417, 501583, 610760, 523735,   1896,CityofSouthgatePrecinct6
 413160, 482965, 506346, 493654, 470273, 511022, 488978, 563460, 476620,   1497,CityofLivoniaPrecinct31A
 414750, 335038, 660699, 339301, 302642, 645353, 354647, 661980, 576730,   1173,CityofWestlandPrecinct7
 415085, 425212, 559764, 440236, 401045, 552580, 447420, 620835, 535920,   1531,CityofTaylorPrecinct13
 417305, 346055, 642493, 357507, 305343, 618320, 381680, 703560, 620865,    786,CityofMelvindalePrecinct3
 418185, 494545, 482424, 517576, 475151, 479393, 520607, 596970, 515155,   1650,CityofWyandottePrecinct6
 418435, 298531, 687601, 312399, 280587, 685970, 314030, 589720, 508155,   1226,CharterTownshipofCantonPrecinct31
 419765, 332770, 647804, 352196, 315033, 646114, 353886, 588685, 508450,   1184,CityofDearbornPrecinct31
 422750, 356741, 627808, 372192, 337078, 623595, 376405, 598315, 521065,    712,CityofDearbornPrecinct29
 422960, 443140, 539985, 460015, 423330, 535583, 464417, 599050, 522010,   1363,CityofLivoniaPrecinct24B
 424970, 315143, 665075, 334925, 292633, 657571, 342429, 612550, 537520,   1466,CityofWayneWard4Precinct4
 425165, 622076, 360149, 639851, 602432, 355472, 644528, 598220, 523385,   1069,CityofRomulusPrecinct11
 425330, 417001, 565192, 434808, 399195, 562320, 437680, 589030, 514360,   1741,CityofWayneWard6Precinct6
 426185, 442113, 551670, 448330, 422688, 547008, 452992, 597125, 523310,   1287,CharterTownshipofBrownstownPrecinct5
 426250, 342920, 646017, 353983, 317846, 635693, 364307, 625370, 551620,   1356,CityofTaylorPrecinct22
 427975, 417740, 568612, 431388, 386656, 551933, 448067, 655420, 583395,   1319,CityofLincolnParkPrecinct8
 428210, 524766, 460875, 539125, 512562, 463029, 536971, 561020, 489230,   1393,CityofLivoniaPrecinct19A
 430070, 377622, 609945, 390055, 361305, 607614, 392386, 581585, 511655,   1287,CityofDearbornPrecinct25
 430295, 526615, 457541, 542459, 507604, 452471, 547529, 595055, 525350,   1578,CityofTrentonPrecinct4
 430310, 337979, 641114, 358886, 310104, 627177, 372823, 639375, 569685,    287,CharterTownshipofRedfordPrecinct4
 434905, 438567, 547599, 452401, 423921, 545972, 454028, 573230, 508135,   1229,CityofWestlandPrecinct30
 435675, 429248, 549085, 450915, 406228, 538930, 461070, 615100, 550775,   1477,CityofLincolnParkPrecinct14
 435895, 396723, 584757, 415243, 376068, 576923, 423077, 603275, 539170,   1404,CityofTaylorPrecinct17
 436140, 477913, 506120, 493880, 463012, 503991, 496009, 574505, 510645,   1879,CityofTrentonPrecinct1
 437700, 427952, 553629, 446371, 412242, 550379, 449621, 578550, 516250,   1846,CharterTownshipofBrownstownPrecinct9
 438230, 449854, 539244, 460756, 427325, 529069, 470931, 612645, 550875,   1376,CityofSouthgatePrecinct7
 439590, 412224, 571428, 428572, 392324, 563610, 436390, 599500, 539090,   1407,CityofWestlandPrecinct5
 439620, 242264, 739622, 260378, 227169, 736603, 263397, 575475, 515095,   1325,CharterTownshipofRedfordPrecinct13
 439635, 441985, 544600, 455400, 420523, 535211, 464789, 607310, 546945,   1491,CityofTaylorPrecinct18
 441265, 330462, 653876, 346124, 309318, 644479, 355521, 605720, 546985,   1277,CityofRomulusPrecinct12
 441755, 537706, 453096, 546904, 521765, 448804, 551196, 579705, 521460,   1631,CharterTownshipofBrownstownPrecinct8
 442215, 316909, 666058, 333942, 287104, 647810, 352190, 649025, 591240,   1644,CityofLincolnParkPrecinct2
 445255, 300834, 687695, 312305, 280500, 678310, 321690, 601670, 546925,   1918,CharterTownshipofRedfordPrecinct17
 445385, 353525, 628103, 371897, 331678, 617179, 382821, 609235, 554620,   2014,CharterTownshipofRedfordPrecinct8
 445460, 493333, 490909, 509091, 480000, 488484, 511516, 566665, 512125,   1650,CityofTrentonPrecinct7
 445970, 518664, 466601, 533399, 499017, 457760, 542240, 598235, 544205,   1018,CityofWestlandPrecinct1
 446190, 418834, 567713, 432287, 391031, 550672, 449328, 639015, 585205,   1115,CityofWayneWard1Precinct1
 446235, 422427, 562211, 437789, 408602, 559139, 440861, 569125, 515360,    651,CityofDearbornPrecinct30
 447835, 510433, 459069, 540931, 495987, 455056, 544944, 572230, 520065,   1246,CityofSouthgatePrecinct1
 447975, 376878, 618497, 381503, 347976, 600000, 400000, 644510, 592485,    865,CityofDearbornHeightsPrecinct17
 451635, 370012, 611850, 388150, 353083, 604594, 395406, 584645, 536280,    827,CityofDearbornPrecinct36
 454020, 488888, 499616, 500384, 475095, 495019, 504981, 568965, 522985,   1305,CityofAllenParkPrecinct2
 454545, 392929, 593939, 406061, 366666, 576767, 423233, 631315, 585860,    990,CityofTaylorPrecinct6
 456710, 216450, 766233, 233767, 164502, 722943, 277057, 759740, 716450,    231,CityofDetroitPrecinct377
 457035, 475781, 509375, 490625, 457031, 499218, 500782, 593750, 550785,   1280,CityofWyandottePrecinct3
 457205, 498573, 485021, 514979, 482168, 477175, 522825, 582025, 539230,   1402,CityofTaylorPrecinct12
 457735, 478260, 508454, 491546, 458937, 497584, 502416, 596615, 554350,    828,CityofAllenParkPrecinct10
 458815, 428336, 551894, 448106, 413509, 545304, 454696, 574135, 532950,   1214,CityofWestlandPrecinct33
 459500, 370093, 616199, 383801, 360124, 614330, 385670, 549845, 509345,   1605,CharterTownshipofVanBurenPrecinct9
 460095, 241819, 747805, 252195, 215482, 729449, 270551, 631685, 591780,   1253,CityofDearbornHeightsPrecinct11
 463235, 469669, 521139, 478861, 448529, 507352, 492648, 605700, 568935,   1088,CityofWestlandPrecinct16
 463950, 471436, 517470, 482530, 461453, 514697, 485303, 549915, 513865,   1803,CityofLivoniaPrecinct11A
 465335, 532928, 448006, 551994, 519930, 441941, 558059, 564990, 530325,   1154,CityofFlatRockPrecinct3
 465520, 284482, 703448, 296552, 255172, 681034, 318966, 646550, 612070,    580,CityofRiverRougePrecinct2
 468420, 300000, 688421, 311579, 283157, 677894, 322106, 584215, 552635,    950,CityofDearbornHeightsPrecinct18
 469110, 574580, 406001, 593999, 557811, 395410, 604590, 583845, 552955,   1133,CityofFlatRockPrecinct5
 469135, 319753, 655555, 344445, 291358, 633333, 366667, 641975, 611110,    810,CityofMelvindalePrecinct4
 469790, 348187, 629909, 370091, 330060, 617824, 382176, 590635, 560425,   1324,CityofWestlandPrecinct4
 469880, 370912, 611015, 388985, 362306, 608433, 391567, 543030, 512910,   1162,CityofDearbornPrecinct27
 470505, 518436, 466814, 533186, 508849, 463126, 536874, 547935, 518440,   1356,CityofTrentonPrecinct6
 471200, 495391, 489631, 510369, 481566, 481566, 518434, 569125, 540325,    868,CityofAllenParkPrecinct4
 471330, 452329, 524731, 475269, 439426, 517562, 482438, 564515, 535845,   1395,CityofWestlandPrecinct35
 473405, 558510, 423758, 576242, 553782, 424349, 575651, 523640, 497045,   1692,CityofTrentonPrecinct3
 473725, 243432, 745183, 254817, 227670, 734676, 265324, 578810, 552535,   1142,CharterTownshipofRedfordPrecinct9
 475985, 344860, 637848, 362152, 330451, 628242, 371758, 572045, 548030,   1041,CityofWestlandPrecinct24
 477155, 456266, 526109, 473891, 445822, 520234, 479766, 552220, 529375,   1532,CityofLivoniaPrecinct34B
 477835, 230496, 753546, 246454, 212765, 740248, 259752, 588655, 566490,   1128,CityofDearbornPrecinct17
 480710, 416586, 567984, 432016, 405978, 561234, 438766, 553040, 533750,   1037,CityofAllenParkPrecinct1
 481150, 268614, 718190, 281810, 251649, 704995, 295005, 584825, 565975,   1061,CityofTaylorPrecinct23
 481195, 413218, 562063, 437937, 401934, 554540, 445460, 556420, 537615,   1861,CityofLivoniaPrecinct1A
 485055, 348281, 636771, 363229, 328849, 620328, 379672, 597160, 582215,   1338,CharterTownshipofRedfordPrecinct3
 486085, 472634, 514378, 485622, 455473, 500000, 500000, 585805, 571890,   2156,CharterTownshipofBrownstownPrecinct1
 486425, 468431, 516632, 483368, 460285, 511201, 488799, 540730, 527155,   1473,CityofWyandottePrecinct8
 487115, 383161, 598797, 401203, 375429, 593642, 406358, 538660, 525775,   1164,CityofDearbornPrecinct37
 487180, 376923, 599145, 400855, 368376, 593162, 406838, 542735, 529915,   1170,CityofDearbornPrecinct46
 489870, 433490, 555705, 444295, 424037, 548278, 451722, 547265, 537135,   1481,CharterTownshipofCantonPrecinct17
 490005, 411059, 567621, 432379, 399733, 558294, 441706, 556630, 546635,   1501,CharterTownshipofBrownstownPrecinct2
 490100, 535620, 451846, 548154, 524406, 442612, 557388, 556070, 546170,   1516,CityofLivoniaPrecinct32A
 493170, 411470, 580791, 419209, 400546, 571233, 428767, 554620, 547790,   2197,CharterTownshipofVanBurenPrecinct8
 494010, 511377, 480239, 519761, 505389, 475449, 524551, 529940, 523950,   1670,CityofLivoniaPrecinct7A
 494055, 429761, 540476, 459524, 422619, 534523, 465477, 535710, 529765,    840,CityofLivoniaPrecinct1B
 495280, 378659, 605288, 394712, 364494, 592067, 407933, 570825, 566105,   1059,CityofDearbornPrecinct50
 495440, 427919, 553832, 446168, 420620, 547445, 452555, 536495, 531935,   1096,CityofLivoniaPrecinct36A
 495450, 366696, 623293, 376707, 349408, 606915, 393085, 586440, 581890,   1099,CityofDearbornHeightsPrecinct8
 496225, 465660, 518490, 481510, 452830, 506415, 493585, 564150, 560375,   1325,CityofWestlandPrecinct25
 496500, 301609, 689993, 310007, 290412, 679496, 320504, 555985, 552485,   1429,CityofWestlandPrecinct38
